# EASEL=@xsyetopz/easel@0.7.0	THREE=three@0.185.1	entry=src/Three.Core.js
# columns: state	subject	kind	EASEL	THREE
# state: = both; < EASEL-only; > THREE-only; ! same name but different public shape; EASEL limits: CPU/Canvas2D; affine UV; baked flat/Gouraud; no GPU/shader/PBR/shadow/environment-map surface; limits do not describe THREE core
!	Audio.pause	method	instance () => this | undefined	instance () => Audio|undefined
!	Audio.play	method	instance (delay: number = 0) => this | undefined	instance (delay: number = 0) => Audio|undefined
!	Audio.playbackRate	field	instance rw number	instance ro number
!	Audio.setBuffer	method	instance (audioBuffer: AudioBufferLike) => this	instance (audioBuffer: AudioBuffer) => Audio
!	Audio.setDetune	method	instance (value: number) => this	instance (value: number) => Audio
!	Audio.setFilter	method	instance (filter?: AudioNodeLike) => this	instance (filter?: AudioNode) => Audio
!	Audio.setFilters	method	instance (value: AudioNodeLike[] = []) => this	instance (value?: Array<AudioNode>) => Audio
!	Audio.setLoop	method	instance (value: boolean) => this	instance (value: boolean) => Audio|undefined
!	Audio.setLoopEnd	method	instance (value: number) => this	instance (value: number) => Audio
!	Audio.setLoopStart	method	instance (value: number) => this	instance (value: number) => Audio
!	Audio.setMediaElementSource	method	instance (mediaElement: HTMLMediaElement) => this	instance (mediaElement: HTMLMediaElement) => Audio
!	Audio.setMediaStreamSource	method	instance (mediaStream: MediaStream) => this	instance (mediaStream: MediaStream) => Audio
!	Audio.setNodeSource	method	instance (audioNode: AudioNodeLike) => this	instance (audioNode: AudioNode) => Audio
!	Audio.setPlaybackRate	method	instance (value: number) => this	instance (value?: number) => Audio|undefined
>	Audio.setVolume	method	-	instance (value: number) => Audio
!	Audio.source	field	instance rw AudioNodeLike | AudioBufferSourceNodeLike | undefined	instance ro ?AudioNode
!	Audio.sourceType	field	instance rw AudioSourceType	instance ro ('empty'|'audioNode'|'mediaNode'|'mediaStreamNode'|'buffer')
!	Audio.stop	method	instance (delay: number = 0) => this | undefined	instance (delay: number = 0) => Audio|undefined
=	Audio.type	field	instance rw string	instance rw string
<	Audio.volume	accessor	instance rw number	-
>	AudioAnalyser	class	-	class
>	AudioAnalyser.analyser	field	-	instance rw AnalyserNode
>	AudioAnalyser.constructor	constructor	-	instance (audio: Audio, fftSize: number = 2048) => AudioAnalyser
>	AudioAnalyser.data	field	-	instance rw Uint8Array
>	AudioAnalyser.getAverageFrequency	method	-	instance () => number
>	AudioAnalyser.getFrequencyData	method	-	instance () => Uint8Array
<	AudioAnalyzer	class	class	-
<	AudioAnalyzer.attach	method	instance (source: AudioNodeLike | AudioNode | null) => this	-
<	AudioAnalyzer.available	accessor	instance r boolean	-
<	AudioAnalyzer.averageFrequency	accessor	instance r number	-
<	AudioAnalyzer.constructor	constructor	instance (source: | AudioContextLike | AudioContext | AnalyserNodeLike | AnalyserNode | null, options: AudioAnalyzerOptions = {}) => AudioAnalyzer	-
<	AudioAnalyzer.dispose	method	instance () => void	-
<	AudioAnalyzer.fftSize	accessor	instance r number	-
<	AudioAnalyzer.frequencyBinCount	accessor	instance r number	-
<	AudioAnalyzer.frequencyData	accessor	instance r Uint8Array<ArrayBufferLike>	-
<	AudioAnalyzer.getFrequencyData	method	instance (target: Uint8Array = this.#frequencyData) => Uint8Array<ArrayBufferLike>	-
<	AudioAnalyzer.getTimeDomainData	method	instance (target: Uint8Array = this.#timeDomainData) => Uint8Array<ArrayBufferLike>	-
<	AudioAnalyzer.timeDomainData	accessor	instance r Uint8Array<ArrayBufferLike>	-
<	AudioAnalyzerOptions	record	interface { fftSize?: number; smoothingTimeConstant?: number; minDecibels?: number; maxDecibels?: number }	-
<	AudioBufferLike	record	interface { readonly numberOfChannels: number; readonly sampleRate: number; readonly duration: number; getChannelData?: (channel: number) => Float32Array }	-
<	AudioBufferSourceNodeLike	record	interface extends AudioNodeLike { buffer?: AudioBufferLike | undefined; loop?: boolean; loopStart?: number; loopEnd?: number; detune?: AudioParamLike; playbackRate?: AudioParamLike; onended?: (() => void) | undefined; start?: (when?: number, offset?: number, duration?: number) => void; stop?: (when?: number) => void }	-
>	AudioContext	class	-	class
>	AudioContext.constructor	constructor	-	instance () => AudioContext
>	AudioContext.getContext	method	-	static () => Window.AudioContext
>	AudioContext.setContext	method	-	static (value: Window.AudioContext) => void
<	AudioContextLike	record	interface { readonly currentTime: number; readonly destination: AudioNodeLike; readonly listener?: NativeAudioListenerLike; createGain?: () => AudioNodeLike & { gain: AudioParamLike }; createAnalyser?: () => AnalyserNodeLike; createMediaElementSource?: (element: HTMLMediaElement) => AudioNodeLike; createMediaStreamSource?: (stream: MediaStream) => AudioNodeLike; createOscillator?: () => OscillatorNodeLike; createStereoPanner?: () => StereoPannerNodeLike; createBufferSource?: () => AudioBufferSourceNodeLike; createPanner?: () => PannerNodeLike; decodeAudioData?: ( arrayBuffer: ArrayBuffer, successCallback?: (buffer: AudioBufferLike) => void, errorCallback?: (error: unknown) => void, ) => Promise<AudioBufferLike>; resume?: () => Promise<void>; suspend?: () => Promise<void>; close?: () => Promise<void> }	-
<	AudioGraph	class	class	-
<	AudioGraph.available	accessor	instance r boolean	-
<	AudioGraph.connect	method	instance (source: AudioNodeLike | AudioNode | null) => AudioNodeLike | null	-
<	AudioGraph.constructor	constructor	instance (options: AudioGraphOptions = {}) => AudioGraph	-
<	AudioGraph.context	accessor	instance r AudioContextLike | null	-
<	AudioGraph.createAnalyzer	method	instance (source: AudioNodeLike | null = null, options: AudioAnalyzerOptions = {}) => AudioAnalyzer	-
<	AudioGraph.createMediaElementSource	method	instance (element: HTMLMediaElement) => AudioNodeLike | null	-
<	AudioGraph.createOscillator	method	instance () => OscillatorNodeLike | null	-
<	AudioGraph.createStereoPanner	method	instance () => StereoPannerNodeLike | null	-
<	AudioGraph.dispose	method	instance () => void	-
<	AudioGraph.output	accessor	instance r AudioNodeLike | null	-
<	AudioGraph.playTone	method	instance (frequency: number = 440, duration: number = 0.08, type: string = "sine") => OscillatorNodeLike | null	-
<	AudioGraph.resume	method	instance () => Promise<boolean>	-
<	AudioGraph.setMasterVolume	method	instance (value: number) => this	-
<	AudioGraph.suspend	method	instance () => Promise<boolean>	-
<	AudioGraphOptions	record	interface { context?: AudioContextLike | null; destination?: AudioNodeLike; masterVolume?: number }	-
!	AudioListener	class	class extends Node	class extends Object3D
>	AudioListener._timer	field	-	instance rw Timer
<	AudioListener.applyFilter	method	instance (value: AudioNodeLike) => this	-
=	AudioListener.constructor	constructor	instance () => AudioListener	instance () => AudioListener
!	AudioListener.context	field	instance ro AudioContextLike | undefined	instance ro AudioContext
<	AudioListener.currentFilter	accessor	instance r AudioNodeLike | undefined	-
!	AudioListener.filter	field	instance rw AudioNodeLike | undefined	instance ro ?AudioNode
!	AudioListener.gain	field	instance ro AudioNodeLike | undefined	instance ro GainNode
>	AudioListener.getFilter	method	-	instance () => ?AudioNode
>	AudioListener.getInput	method	-	instance () => GainNode
>	AudioListener.getMasterVolume	method	-	instance () => number
<	AudioListener.input	accessor	instance r AudioNodeLike | undefined	-
<	AudioListener.masterVolume	accessor	instance rw number	-
!	AudioListener.removeFilter	method	instance () => this	instance () => AudioListener
>	AudioListener.setFilter	method	-	instance (value: AudioNode) => AudioListener
>	AudioListener.setMasterVolume	method	-	instance (value: number) => AudioListener
!	AudioListener.timeDelta	field	instance rw number	instance ro number
=	AudioListener.type	field	instance rw string	instance rw string
!	AudioListener.updateMatrixWorld	method	instance (force: boolean = false) => void	instance (force: any) => void
=	AudioLoader	class	class extends Loader	class extends Loader
!	AudioLoader.constructor	constructor	instance (manager: LoadingManager | undefined = void 0) => AudioLoader	instance (manager?: LoadingManager) => AudioLoader
!	AudioLoader.load	method	instance (url: string, onLoad?: (buffer: AudioBufferLike) => void, onProgress?: (event: ProgressEvent) => void, onError?: (err: unknown) => void) => void	instance (url: string, onLoad: function(AudioBuffer), onProgress: onProgressCallback, onError: onErrorCallback) => void
<	AudioNodeLike	record	interface { connect: (destination: AudioNodeLike | AudioParamLike) => unknown; disconnect?: (destination?: AudioNodeLike | AudioParamLike) => void }	-
<	AudioParamLike	record	interface { value: number; setValueAtTime?: (value: number, time: number) => AudioParamLike; linearRampToValueAtTime?: (value: number, time: number) => AudioParamLike; setTargetAtTime?: (value: number, time: number, tau: number) => void }	-
<	AudioSourceType	record	type = | "empty" | "audioNode" | "mediaNode" | "mediaStreamNode" | "buffer"	-
<	AudioVisualizerOptions	record	interface { x?: number; y?: number; width?: number; height?: number; background?: string; foreground?: string; bars?: number; gap?: number; lineWidth?: number }	-
=	AxesHelper	class	class extends LineSegments	class extends LineSegments
<	AxesHelper.clone	method	instance () => AxesHelper	-
<	AxesHelper.colors	accessor	instance rw AxisColors	-
=	AxesHelper.constructor	constructor	instance (size: number = 1) => AxesHelper	instance (size: number = 1) => AxesHelper
<	AxesHelper.copy	method	instance (source: AxesHelper) => this	-
=	AxesHelper.dispose	method	instance () => void	instance () => void
<	AxesHelper.isAxesHelper	accessor	instance r true	-
>	AxesHelper.setColors	method	-	instance (xAxisColor: number|Color|string, yAxisColor: number|Color|string, zAxisColor: number|Color|string) => AxesHelper
=	AxesHelper.type	field	instance rw string	instance rw string
<	AxesHelper.updateColors	method	instance () => this	-
<	AxisColorValues	record	interface { readonly x: ColorValue; readonly y: ColorValue; readonly z: ColorValue }	-
<	AxisColors	record	interface { readonly x: Color; readonly y: Color; readonly z: Color }	-
<	BVHChannel	record	type = | "Xposition" | "Yposition" | "Zposition" | "Xrotation" | "Yrotation" | "Zrotation"	-
<	BVHLoader	class	class extends Loader	-
<	BVHLoader.animateBonePositions	field	instance rw boolean	-
<	BVHLoader.animateBoneRotations	field	instance rw boolean	-
<	BVHLoader.constructor	constructor	instance (manager: LoadingManager | undefined = void 0, options: BVHLoaderOptions = {}) => BVHLoader	-
<	BVHLoader.load	method	instance (url: string, onLoad?: (result: BVHLoaderResult) => void, onProgress?: (event: ProgressEvent) => void, onError?: (err: unknown) => void) => void	-
<	BVHLoader.parse	method	instance (text: string) => BVHLoaderResult	-
<	BVHLoaderOptions	record	interface { readonly animateBonePositions?: boolean; readonly animateBoneRotations?: boolean }	-
<	BVHLoaderResult	record	interface { readonly skeleton: Skeleton; readonly clip: AnimationClip; readonly root: Bone; readonly bones: readonly Bone[]; readonly frameCount: number; readonly frameTime: number }	-
>	BackSide	const	-	const number
>	BasicDepthPacking	const	-	const number
<	BasicMaterial	class	class extends Material	-
<	BasicMaterial.clone	method	instance () => BasicMaterial	-
<	BasicMaterial.color	field	instance rw Color	-
<	BasicMaterial.constructor	constructor	instance (options: BasicMaterialOptions = {}) => BasicMaterial	-
<	BasicMaterial.copy	method	instance (source: BasicMaterial) => this	-
<	BasicMaterial.isBasicMaterial	accessor	instance r true	-
<	BasicMaterial.map	field	instance rw Texture | undefined	-
<	BasicMaterial.toJSON	method	instance () => BasicMaterialJSON	-
<	BasicMaterial.type	field	instance rw string	-
<	BasicMaterialJSON	record	interface extends MaterialJSON { color: number; map?: string }	-
<	BasicMaterialOptions	record	interface extends MaterialOptions { readonly color?: Color | number | string; readonly map?: Texture | undefined }	-
>	BasicShadowMap	const	-	const number
>	BatchedMesh	class	-	class extends Mesh
>	BatchedMesh._availableGeometryIds	field	-	instance rw any[]
>	BatchedMesh._availableInstanceIds	field	-	instance rw any[]
>	BatchedMesh._colorsTexture	field	-	instance rw any
>	BatchedMesh._geometryCount	field	-	instance rw number
>	BatchedMesh._geometryInfo	field	-	instance rw any[]
>	BatchedMesh._geometryInitialized	field	-	instance rw boolean
>	BatchedMesh._indirectTexture	field	-	instance rw any
>	BatchedMesh._initColorsTexture	method	-	instance () => void
>	BatchedMesh._initIndirectTexture	method	-	instance () => void
>	BatchedMesh._initMatricesTexture	method	-	instance () => void
>	BatchedMesh._initializeGeometry	method	-	instance (reference: any) => void
>	BatchedMesh._instanceInfo	field	-	instance rw any[]
>	BatchedMesh._matricesTexture	field	-	instance rw any
>	BatchedMesh._maxIndexCount	field	-	instance rw number
>	BatchedMesh._maxInstanceCount	field	-	instance rw number
>	BatchedMesh._maxVertexCount	field	-	instance rw number
>	BatchedMesh._multiDrawCount	field	-	instance rw number
>	BatchedMesh._multiDrawCounts	field	-	instance rw Int32Array<ArrayBuffer>
>	BatchedMesh._multiDrawStarts	field	-	instance rw Int32Array<ArrayBuffer>
>	BatchedMesh._nextIndexStart	field	-	instance rw number
>	BatchedMesh._nextVertexStart	field	-	instance rw number
>	BatchedMesh._validateGeometry	method	-	instance (geometry: any) => void
>	BatchedMesh._visibilityChanged	field	-	instance rw boolean
>	BatchedMesh.addGeometry	method	-	instance (geometry: BufferGeometry, reservedVertexCount: number = - 1, reservedIndexCount: number = - 1) => number
>	BatchedMesh.addInstance	method	-	instance (geometryId: number) => number
>	BatchedMesh.boundingBox	field	-	instance rw ?Box3
>	BatchedMesh.boundingSphere	field	-	instance rw ?Sphere
>	BatchedMesh.computeBoundingBox	method	-	instance () => void
>	BatchedMesh.computeBoundingSphere	method	-	instance () => void
>	BatchedMesh.constructor	constructor	-	instance (maxInstanceCount: number, maxVertexCount: number, maxIndexCount: number = maxVertexCount * 2, material?: Material|Array<Material>) => BatchedMesh
>	BatchedMesh.copy	method	-	instance (source: any) => this
>	BatchedMesh.customSort	field	-	instance rw ?Function
>	BatchedMesh.deleteGeometry	method	-	instance (geometryId: number) => BatchedMesh
>	BatchedMesh.deleteInstance	method	-	instance (instanceId: number) => BatchedMesh
>	BatchedMesh.dispose	method	-	instance () => void
>	BatchedMesh.getBoundingBoxAt	method	-	instance (geometryId: number, target: Box3) => ?Box3
>	BatchedMesh.getBoundingSphereAt	method	-	instance (geometryId: number, target: Sphere) => ?Sphere
